#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last
JNIc1,JNIH7,Market Price,2017-01-12T00:00:00.000000000Z,9,Intraday 1Hour,19260.0,19270.0,19080.0,19120.0
JNIc1,JNIH7,Market Price,2017-01-12T01:00:00.000000000Z,9,Intraday 1Hour,19120.0,19210.0,19100.0,19190.0
JNIc1,JNIH7,Market Price,2017-01-12T02:00:00.000000000Z,9,Intraday 1Hour,19190.0,19200.0,19150.0,19170.0
JNIc1,JNIH7,Market Price,2017-01-12T03:00:00.000000000Z,9,Intraday 1Hour,19180.0,19190.0,19060.0,19080.0
JNIc1,JNIH7,Market Price,2017-01-12T04:00:00.000000000Z,9,Intraday 1Hour,19070.0,19110.0,19050.0,19110.0
JNIc1,JNIH7,Market Price,2017-01-12T05:00:00.000000000Z,9,Intraday 1Hour,19110.0,19190.0,19110.0,19120.0
JNIc1,JNIH7,Market Price,2017-01-12T06:00:00.000000000Z,9,Intraday 1Hour,19130.0,19140.0,19100.0,19110.0
JNIc1,JNIH7,Market Price,2017-01-12T07:00:00.000000000Z,9,Intraday 1Hour,19070.0,19120.0,19070.0,19100.0
JNIc1,JNIH7,Market Price,2017-01-12T08:00:00.000000000Z,9,Intraday 1Hour,19090.0,19100.0,19010.0,19020.0
JNIc1,JNIH7,Market Price,2017-01-12T09:00:00.000000000Z,9,Intraday 1Hour,19010.0,19070.0,19010.0,19060.0
JNIc1,JNIH7,Market Price,2017-01-12T10:00:00.000000000Z,9,Intraday 1Hour,19070.0,19110.0,19070.0,19090.0
JNIc1,JNIH7,Market Price,2017-01-12T11:00:00.000000000Z,9,Intraday 1Hour,19100.0,19130.0,19080.0,19120.0
JNIc1,JNIH7,Market Price,2017-01-12T12:00:00.000000000Z,9,Intraday 1Hour,19110.0,19110.0,19070.0,19090.0
JNIc1,JNIH7,Market Price,2017-01-12T13:00:00.000000000Z,9,Intraday 1Hour,19080.0,19150.0,19070.0,19130.0
JNIc1,JNIH7,Market Price,2017-01-12T14:00:00.000000000Z,9,Intraday 1Hour,19130.0,19140.0,19040.0,19050.0
JNIc1,JNIH7,Market Price,2017-01-12T15:00:00.000000000Z,9,Intraday 1Hour,19060.0,19060.0,18950.0,18990.0
JNIc1,JNIH7,Market Price,2017-01-12T16:00:00.000000000Z,9,Intraday 1Hour,18990.0,19020.0,18940.0,18980.0
JNIc1,JNIH7,Market Price,2017-01-12T17:00:00.000000000Z,9,Intraday 1Hour,18980.0,19050.0,18980.0,19040.0
JNIc1,JNIH7,Market Price,2017-01-12T18:00:00.000000000Z,9,Intraday 1Hour,19050.0,19120.0,19050.0,19110.0
JNIc1,JNIH7,Market Price,2017-01-12T19:00:00.000000000Z,9,Intraday 1Hour,19110.0,19170.0,19100.0,19160.0
JNIc1,JNIH7,Market Price,2017-01-12T20:00:00.000000000Z,9,Intraday 1Hour,19160.0,19160.0,19130.0,19150.0
JNIc1,JNIH7,Market Price,2017-01-12T23:00:00.000000000Z,9,Intraday 1Hour,19190.0,19210.0,19160.0,19170.0
JNIc1,JNIH7,Market Price,2017-01-13T00:00:00.000000000Z,9,Intraday 1Hour,19160.0,19230.0,19140.0,19200.0
JNIc1,JNIH7,Market Price,2017-01-13T01:00:00.000000000Z,9,Intraday 1Hour,19210.0,19240.0,19190.0,19220.0
